code;mag;alert;place;sig;tsunami;title;Año;Mes;Dia;Hora;Minuto;Segundos;sismoCH;grado_sismo
p000hmvg;5.8;;Costa Rica;735;0;M 5.8 - Costa Rica;2010;10;8;21;54;4;0;0
p000hmv3;5.2;;Andreanof Islands, Aleutian Islands, Alaska;416;0;M 5.2 - Andreanof Islands, Aleutian Islands, Alaska;2010;10;8;19;32;22;0;0
p000hmuw;5.1;;Andreanof Islands, Aleutian Islands, Alaska;400;0;M 5.1 - Andreanof Islands, Aleutian Islands, Alaska;2010;10;8;17;22;45;0;0
p000hmut;5.0;;Tocantins-Goias border region, Brazil;393;0;M 5.0 - Tocantins-Goias border region, Brazil;2010;10;8;16;16;55;0;0
p000hmtt;5.1;;South Sandwich Islands region;400;0;M 5.1 - South Sandwich Islands region;2010;10;8;6;15;38;0;0
p000hmsx;6.2;;Halmahera, Indonesia;593;0;M 6.2 - Halmahera, Indonesia;2010;10;8;1;43;8;0;1
p000hms5;5.7;;Andreanof Islands, Aleutian Islands, Alaska;500;0;M 5.7 - Andreanof Islands, Aleutian Islands, Alaska;2010;10;8;0;19;14;0;0
p000hmrk;6.0;;Andreanof Islands, Aleutian Islands, Alaska;554;0;M 6.0 - Andreanof Islands, Aleutian Islands, Alaska;2010;10;7;23;49;10;0;0
p000hmrb;6.4;;Andreanof Islands, Aleutian Islands, Alaska;630;0;M 6.4 - Andreanof Islands, Aleutian Islands, Alaska;2010;10;7;23;26;13;0;1
p000hmr1;5.1;;Pacific-Antarctic Ridge;400;0;M 5.1 - Pacific-Antarctic Ridge;2010;10;7;18;28;59;0;0
p000hmqy;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2010;10;7;17;3;11;0;0
p000hmqx;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2010;10;7;16;58;52;0;0
p000hmq2;5.1;;Minahasa, Sulawesi, Indonesia;400;0;M 5.1 - Minahasa, Sulawesi, Indonesia;2010;10;6;21;42;51;0;0
p000hmq1;5.1;;Tajikistan;402;0;M 5.1 - Tajikistan;2010;10;6;21;40;3;0;0
p000hmpu;5.3;;Mindanao, Philippines;436;0;M 5.3 - Mindanao, Philippines;2010;10;6;17;57;41;0;0
p000hmps;5.2;;New Britain region, Papua New Guinea;416;0;M 5.2 - New Britain region, Papua New Guinea;2010;10;6;17;7;12;0;0
p000hmpq;5.7;;Tonga;501;0;M 5.7 - Tonga;2010;10;6;15;43;38;0;0
p000hmpm;5.2;;Pakistan;416;0;M 5.2 - Pakistan;2010;10;6;13;49;43;0;0
p000hmnu;5.0;;southwest of Africa;385;0;M 5.0 - southwest of Africa;2010;10;5;20;49;13;0;0
p000hmns;5.1;;South Sandwich Islands region;400;0;M 5.1 - South Sandwich Islands region;2010;10;5;19;42;37;0;0
p000hmnj;5.1;;New Ireland region, Papua New Guinea;400;0;M 5.1 - New Ireland region, Papua New Guinea;2010;10;5;16;29;47;0;0
p000hmnc;5.3;;New Ireland region, Papua New Guinea;432;0;M 5.3 - New Ireland region, Papua New Guinea;2010;10;5;15;22;4;0;0
p000hmmp;5.2;;Moro Gulf, Mindanao, Philippines;416;0;M 5.2 - Moro Gulf, Mindanao, Philippines;2010;10;5;4;26;28;0;0
p000hmmm;5.1;;Volcano Islands, Japan region;400;0;M 5.1 - Volcano Islands, Japan region;2010;10;5;1;45;47;0;0
p000hmmf;5.4;;Fiji region;449;0;M 5.4 - Fiji region;2010;10;4;23;36;47;0;0
p000hmmd;5.1;;Bougainville region, Papua New Guinea;400;0;M 5.1 - Bougainville region, Papua New Guinea;2010;10;4;20;32;2;0;0
p000hmm0;5.0;;offshore Bio-Bio, Chile;387;0;M 5.0 - offshore Bio-Bio, Chile;2010;10;4;12;43;17;1;0
p000hmkx;5.1;;west of Macquarie Island;400;0;M 5.1 - west of Macquarie Island;2010;10;4;11;52;41;0;0
p000hmkr;5.3;;Vancouver Island, Canada region;432;0;M 5.3 - Vancouver Island, Canada region;2010;10;4;10;51;54;0;0
p000hmkp;5.2;;Kuril Islands;416;0;M 5.2 - Kuril Islands;2010;10;4;10;35;27;0;0
p000hmkj;6.3;;southwestern Ryukyu Islands, Japan;619;0;M 6.3 - southwestern Ryukyu Islands, Japan;2010;10;4;9;28;38;0;1
p000hmkf;5.0;;Babuyan Islands region, Philippines;385;0;M 5.0 - Babuyan Islands region, Philippines;2010;10;4;8;8;23;0;0
p000hmke;5.1;;Cuba region;425;0;M 5.1 - Cuba region;2010;10;4;7;48;35;0;0
p000hmk6;5.1;;South Island of New Zealand;423;0;M 5.1 - South Island of New Zealand;2010;10;4;5;21;49;0;0
p000hmk2;5.2;;near the coast of central Peru;416;0;M 5.2 - near the coast of central Peru;2010;10;4;1;11;30;0;0
p000hmjv;5.5;;Babuyan Islands region, Philippines;465;0;M 5.5 - Babuyan Islands region, Philippines;2010;10;3;21;38;29;0;0
p000hmjt;5.0;;Kermadec Islands, New Zealand;385;0;M 5.0 - Kermadec Islands, New Zealand;2010;10;3;20;6;1;0;0
p000hmjc;5.0;;south of the Kermadec Islands;385;0;M 5.0 - south of the Kermadec Islands;2010;10;3;12;42;51;0;0
p000hmj5;5.3;;Crete, Greece;436;0;M 5.3 - Crete, Greece;2010;10;3;11;20;57;0;0
p000hmhz;5.2;;Banda Sea;416;0;M 5.2 - Banda Sea;2010;10;3;9;4;43;0;0
p000hmhn;5.1;;Sunda Strait, Indonesia;400;0;M 5.1 - Sunda Strait, Indonesia;2010;10;3;4;21;28;0;0
p000hmhk;5.1;;Fox Islands, Aleutian Islands, Alaska;400;0;M 5.1 - Fox Islands, Aleutian Islands, Alaska;2010;10;3;4;10;21;0;0
p000hmhf;5.2;;Vanuatu;416;0;M 5.2 - Vanuatu;2010;10;3;3;31;4;0;0
p000hmh9;5.5;;southeast Indian Ridge;465;0;M 5.5 - southeast Indian Ridge;2010;10;3;0;30;15;0;0
p000hmgr;5.0;;Solomon Islands;385;0;M 5.0 - Solomon Islands;2010;10;2;17;28;4;0;0
p000hmg5;5.5;;Banda Sea;469;0;M 5.5 - Banda Sea;2010;10;2;7;29;5;0;0
p000hmfn;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;10;1;22;54;18;0;0
p000hmfk;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;10;1;22;33;58;0;0
p000hmf8;5.2;;Pacific-Antarctic Ridge;416;0;M 5.2 - Pacific-Antarctic Ridge;2010;10;1;10;41;16;0;0
p000hmf7;5.3;;Pacific-Antarctic Ridge;432;0;M 5.3 - Pacific-Antarctic Ridge;2010;10;1;10;24;44;0;0
p000hmey;5.0;;South Sandwich Islands region;385;0;M 5.0 - South Sandwich Islands region;2010;10;1;6;51;37;0;0
p000hmep;5.2;;Vanuatu;416;0;M 5.2 - Vanuatu;2010;10;1;3;26;20;0;0
p000hmen;5.2;;Tonga;416;0;M 5.2 - Tonga;2010;10;1;3;26;12;0;0
p000hmed;5.0;;Mindanao, Philippines;385;0;M 5.0 - Mindanao, Philippines;2010;10;1;1;0;18;0;0
p000hme4;5.3;;south of Java, Indonesia;434;0;M 5.3 - south of Java, Indonesia;2010;9;30;21;24;26;0;0
p000hme1;5.3;;Amazonas, Brazil;432;0;M 5.3 - Amazonas, Brazil;2010;9;30;19;30;45;0;0
p000hmdx;5.2;;Pacific-Antarctic Ridge;416;0;M 5.2 - Pacific-Antarctic Ridge;2010;9;30;16;7;45;0;0
p000hmdk;5.2;;New Britain region, Papua New Guinea;416;0;M 5.2 - New Britain region, Papua New Guinea;2010;9;30;10;9;59;0;0
p000hmdh;5.2;;New Britain region, Papua New Guinea;416;0;M 5.2 - New Britain region, Papua New Guinea;2010;9;30;9;32;22;0;0
p000hmdg;5.0;;eastern Honshu, Japan;386;0;M 5.0 - eastern Honshu, Japan;2010;9;30;8;47;8;0;0
p000hmd9;5.2;;northern Sumatra, Indonesia;417;0;M 5.2 - northern Sumatra, Indonesia;2010;9;30;5;54;10;0;0
p000hmd8;5.8;;Babuyan Islands region, Philippines;518;0;M 5.8 - Babuyan Islands region, Philippines;2010;9;30;5;0;24;0;0
p000hmcp;5.6;;near the north coast of Papua, Indonesia;482;0;M 5.6 - near the north coast of Papua, Indonesia;2010;9;29;23;45;1;0;0
p000hmcj;5.5;;near the south coast of Papua, Indonesia;465;0;M 5.5 - near the south coast of Papua, Indonesia;2010;9;29;22;11;3;0;0
p000hmch;5.1;;Kepulauan Kai, Indonesia;400;0;M 5.1 - Kepulauan Kai, Indonesia;2010;9;29;21;7;39;0;0
p000hmcc;5.8;;off the coast of Bio-Bio, Chile;529;0;M 5.8 - off the coast of Bio-Bio, Chile;2010;9;29;20;26;10;1;0
p000hmcb;5.2;;Volcano Islands, Japan region;416;0;M 5.2 - Volcano Islands, Japan region;2010;9;29;20;24;10;0;0
p000hmca;5.0;;Molucca Sea;385;0;M 5.0 - Molucca Sea;2010;9;29;18;36;39;0;0
p000hmc7;5.2;;near the south coast of Papua, Indonesia;416;0;M 5.2 - near the south coast of Papua, Indonesia;2010;9;29;17;3;25;0;0
p000hmc3;5.2;;Kepulauan Babar, Indonesia;416;0;M 5.2 - Kepulauan Babar, Indonesia;2010;9;29;15;6;48;0;0
p000hmc0;5.4;;Samoa Islands region;454;0;M 5.4 - Samoa Islands region;2010;9;29;14;49;35;0;0
p000hmbq;7.0;;near the south coast of Papua, Indonesia;771;0;M 7.0 - near the south coast of Papua, Indonesia;2010;9;29;13;11;25;0;1
p000hmbp;6.2;;near the south coast of Papua, Indonesia;591;0;M 6.2 - near the south coast of Papua, Indonesia;2010;9;29;13;10;51;0;1
p000hmbm;5.0;;Libertador General Bernardo O'Higgins, Chile;385;0;M 5.0 - Libertador General Bernardo O'Higgins, Chile;2010;9;29;12;29;49;1;0
p000hmbc;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;9;29;8;25;14;0;0
p000hmb9;5.0;;off the west coast of northern Sumatra;385;0;M 5.0 - off the west coast of northern Sumatra;2010;9;29;7;33;32;0;0
p000hmb0;5.5;;eastern Honshu, Japan;494;0;M 5.5 - eastern Honshu, Japan;2010;9;29;4;0;0;0;0
p000hmay;5.4;;off the east coast of the North Island of New Zealand;454;0;M 5.4 - off the east coast of the North Island of New Zealand;2010;9;29;0;14;48;0;0
p000hmav;5.0;;Catanduanes, Philippines;385;0;M 5.0 - Catanduanes, Philippines;2010;9;28;22;19;1;0;0
p000hmaq;5.2;;Tonga region;416;0;M 5.2 - Tonga region;2010;9;28;19;48;42;0;0
p000hmap;5.3;;Nias region, Indonesia;432;0;M 5.3 - Nias region, Indonesia;2010;9;28;19;44;37;0;0
p000hm9y;5.3;;Balleny Islands region;432;0;M 5.3 - Balleny Islands region;2010;9;28;5;37;45;0;0
p000hm9n;5.0;;Philippine Islands region;385;0;M 5.0 - Philippine Islands region;2010;9;28;1;6;29;0;0
p000hm9h;5.0;;south of the Mariana Islands;386;0;M 5.0 - south of the Mariana Islands;2010;9;27;23;15;3;0;0
p000hm9g;5.0;;Coquimbo, Chile;387;0;M 5.0 - Coquimbo, Chile;2010;9;27;21;48;15;1;0
p000hm94;5.3;;near the coast of central Peru;432;0;M 5.3 - near the coast of central Peru;2010;9;27;16;35;27;0;0
p000hm90;5.0;;Tonga region;385;0;M 5.0 - Tonga region;2010;9;27;15;18;6;0;0
p000hm8w;5.1;;Hokkaido, Japan region;401;0;M 5.1 - Hokkaido, Japan region;2010;9;27;12;13;37;0;0
p000hm8v;5.1;;southwestern Ryukyu Islands, Japan;400;0;M 5.1 - southwestern Ryukyu Islands, Japan;2010;9;27;11;49;22;0;0
p000hm8k;5.9;;southern Iran;546;0;M 5.9 - southern Iran;2010;9;27;7;22;45;0;0
p000hm8g;5.0;;Tucuman, Argentina;386;0;M 5.0 - Tucuman, Argentina;2010;9;27;5;25;6;0;0
p000hm7z;5.1;;Reykjanes Ridge;400;0;M 5.1 - Reykjanes Ridge;2010;9;26;20;28;13;0;0
p000hm7y;5.4;;Reykjanes Ridge;449;0;M 5.4 - Reykjanes Ridge;2010;9;26;20;16;14;0;0
p000hm7x;5.5;;Reykjanes Ridge;465;0;M 5.5 - Reykjanes Ridge;2010;9;26;20;8;45;0;0
p000hm7n;5.8;;Rat Islands, Aleutian Islands, Alaska;518;0;M 5.8 - Rat Islands, Aleutian Islands, Alaska;2010;9;26;14;27;57;0;0
p000hm7h;5.3;;Fiji region;432;0;M 5.3 - Fiji region;2010;9;26;13;20;38;0;0
p000hm7a;6.0;;Kepulauan Kai, Indonesia;554;0;M 6.0 - Kepulauan Kai, Indonesia;2010;9;26;8;12;41;0;0
p000hm79;5.6;;eastern New Guinea region, Papua New Guinea;485;0;M 5.6 - eastern New Guinea region, Papua New Guinea;2010;9;26;7;8;44;0;0
p000hm74;5.0;;Potosi, Bolivia;385;0;M 5.0 - Potosi, Bolivia;2010;9;26;6;16;15;0;0
p000hm72;5.0;;New Britain region, Papua New Guinea;385;0;M 5.0 - New Britain region, Papua New Guinea;2010;9;26;5;34;15;0;0
p000hm6u;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;9;26;2;44;32;0;0
p000hm6k;5.0;;Mindanao, Philippines;385;0;M 5.0 - Mindanao, Philippines;2010;9;26;1;33;31;0;0
p000hm6j;5.0;;Los Lagos, Chile;426;0;M 5.0 - Los Lagos, Chile;2010;9;26;1;29;51;1;0
p000hm6c;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;9;25;20;23;23;0;0
010cbf7et6;5.4;;Central Alaska;711;0;M 5.4 - Central Alaska;2010;9;25;8;5;59;0;0
p000hm4p;5.0;;Tonga;385;0;M 5.0 - Tonga;2010;9;24;17;40;56;0;0
p000hm4h;5.5;;northern Peru;475;0;M 5.5 - northern Peru;2010;9;24;15;1;32;0;0
p000hm4c;5.0;;Izu Islands, Japan region;385;0;M 5.0 - Izu Islands, Japan region;2010;9;24;10;55;45;0;0
p000hm3q;5.1;;off the east coast of the Kamchatka Peninsula, Russia;400;0;M 5.1 - off the east coast of the Kamchatka Peninsula, Russia;2010;9;23;13;13;7;0;0
p000hm3p;5.4;;Maule, Chile;536;0;M 5.4 - Maule, Chile;2010;9;23;12;36;18;1;0
p000hm3j;5.6;;New Britain region, Papua New Guinea;482;0;M 5.6 - New Britain region, Papua New Guinea;2010;9;23;8;53;8;0;0
p000hm39;5.6;;Rat Islands, Aleutian Islands, Alaska;482;0;M 5.6 - Rat Islands, Aleutian Islands, Alaska;2010;9;23;1;28;35;0;0
p000hm34;5.0;;Andreanof Islands, Aleutian Islands, Alaska;385;0;M 5.0 - Andreanof Islands, Aleutian Islands, Alaska;2010;9;22;23;53;30;0;0
p000hm2r;5.2;;Tonga;416;0;M 5.2 - Tonga;2010;9;22;15;38;48;0;0
p000hm20;5.7;;near the coast of central Peru;535;0;M 5.7 - near the coast of central Peru;2010;9;22;4;0;14;0;0
p000hm1f;5.0;;Bonin Islands, Japan region;385;0;M 5.0 - Bonin Islands, Japan region;2010;9;21;15;26;7;0;0
p000hm18;5.3;;offshore Oaxaca, Mexico;432;0;M 5.3 - offshore Oaxaca, Mexico;2010;9;21;10;42;8;0;0
p000hm11;5.0;;central East Pacific Rise;385;0;M 5.0 - central East Pacific Rise;2010;9;21;8;15;39;0;0
p000hm02;5.1;;southeast of Easter Island;400;0;M 5.1 - southeast of Easter Island;2010;9;20;12;39;41;0;0
p000hkz7;5.1;;offshore Valparaiso, Chile;433;0;M 5.1 - offshore Valparaiso, Chile;2010;9;20;1;42;56;1;0
p000hkz2;5.1;;Catamarca, Argentina;400;0;M 5.1 - Catamarca, Argentina;2010;9;19;23;25;29;0;0
p000hky6;5.0;;eastern New Guinea region, Papua New Guinea;385;0;M 5.0 - eastern New Guinea region, Papua New Guinea;2010;9;19;11;3;28;0;0
p000hky0;5.2;;Volcano Islands, Japan region;416;0;M 5.2 - Volcano Islands, Japan region;2010;9;19;7;51;54;0;0
p000hkxs;5.0;;State of Yap, Federated States of Micronesia;385;0;M 5.0 - State of Yap, Federated States of Micronesia;2010;9;19;5;43;11;0;0
p000hkwv;5.1;;South Sandwich Islands region;400;0;M 5.1 - South Sandwich Islands region;2010;9;18;16;16;25;0;0
p000hkwp;5.0;;Fiji region;385;0;M 5.0 - Fiji region;2010;9;18;10;29;15;0;0
p000hkwh;5.0;;central Mid-Atlantic Ridge;385;0;M 5.0 - central Mid-Atlantic Ridge;2010;9;18;7;17;19;0;0
p000hkwe;5.2;;Gulf of Aden;416;0;M 5.2 - Gulf of Aden;2010;9;18;5;57;58;0;0
p000hkw9;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2010;9;18;2;8;18;0;0
p000hkw4;5.2;;New Britain region, Papua New Guinea;416;0;M 5.2 - New Britain region, Papua New Guinea;2010;9;17;23;41;8;0;0
p000hkvg;5.0;;Pacific-Antarctic Ridge;385;0;M 5.0 - Pacific-Antarctic Ridge;2010;9;17;18;24;57;0;0
p000hkv8;5.2;;Kepulauan Talaud, Indonesia;416;0;M 5.2 - Kepulauan Talaud, Indonesia;2010;9;17;15;34;8;0;0
p000hkv7;6.3;;Hindu Kush region, Afghanistan;896;0;M 6.3 - Hindu Kush region, Afghanistan;2010;9;17;15;21;15;0;1
p000hkua;5.1;;Bio-Bio, Chile;400;0;M 5.1 - Bio-Bio, Chile;2010;9;17;2;52;43;1;0
p000hku7;5.4;;Potosi, Bolivia;449;0;M 5.4 - Potosi, Bolivia;2010;9;16;23;25;32;0;0
p000hktu;5.0;;Costa Rica;430;0;M 5.0 - Costa Rica;2010;9;16;11;27;26;0;0
p000hkt4;5.8;;Tonga;522;0;M 5.8 - Tonga;2010;9;15;21;54;40;0;0
p000hkst;5.2;;Mindanao, Philippines;416;0;M 5.2 - Mindanao, Philippines;2010;9;15;14;42;57;0;0
010buy7ula;5.0;;Southern Alaska;471;0;M 5.0 - Southern Alaska;2010;9;15;12;6;41;0;0
p000hks7;5.3;;Fiji region;432;0;M 5.3 - Fiji region;2010;9;15;9;43;51;0;0
p000hkry;5.1;;offshore Nayarit, Mexico;404;0;M 5.1 - offshore Nayarit, Mexico;2010;9;15;8;29;25;0;0
p000hkrx;5.1;;southeast Indian Ridge;400;0;M 5.1 - southeast Indian Ridge;2010;9;15;8;10;57;0;0
p000hkrd;5.3;;Baja California, Mexico;434;0;M 5.3 - Baja California, Mexico;2010;9;15;3;50;7;0;0
p000hkr7;5.1;;Chiapas, Mexico;401;0;M 5.1 - Chiapas, Mexico;2010;9;15;2;5;47;0;0
p000hkqt;5.6;;offshore Nayarit, Mexico;519;0;M 5.6 - offshore Nayarit, Mexico;2010;9;14;19;32;1;0;0
p000hkqd;5.1;;northern Mid-Atlantic Ridge;400;0;M 5.1 - northern Mid-Atlantic Ridge;2010;9;14;10;34;54;0;0
p000hkq7;5.0;;Mindanao, Philippines;385;0;M 5.0 - Mindanao, Philippines;2010;9;14;9;8;56;0;0
p000hkpy;5.3;;Mindanao, Philippines;432;0;M 5.3 - Mindanao, Philippines;2010;9;14;3;33;29;0;0
p000hkpm;5.1;;offshore Bio-Bio, Chile;400;0;M 5.1 - offshore Bio-Bio, Chile;2010;9;13;23;37;5;1;0
p000hkpj;5.2;;Bio-Bio, Chile;418;0;M 5.2 - Bio-Bio, Chile;2010;9;13;23;23;37;1;0
p000hkpe;5.0;;Izu Islands, Japan region;385;0;M 5.0 - Izu Islands, Japan region;2010;9;13;19;5;18;0;0
p000hkp4;5.1;;Izu Islands, Japan region;400;0;M 5.1 - Izu Islands, Japan region;2010;9;13;13;44;15;0;0
p000hkp2;5.1;;San Juan, Argentina;403;0;M 5.1 - San Juan, Argentina;2010;9;13;12;44;47;0;0
p000hknm;5.9;;southern Peru;536;0;M 5.9 - southern Peru;2010;9;13;3;15;49;0;0
p000hknj;5.8;;Hokkaido, Japan region;518;0;M 5.8 - Hokkaido, Japan region;2010;9;13;1;47;47;0;0
p000hkna;5.2;;Bismarck Sea;416;0;M 5.2 - Bismarck Sea;2010;9;12;23;43;56;0;0
p000hkn8;5.2;;Bismarck Sea;416;0;M 5.2 - Bismarck Sea;2010;9;12;23;25;39;0;0
p000hkn6;5.1;;central Mid-Atlantic Ridge;400;0;M 5.1 - central Mid-Atlantic Ridge;2010;9;12;22;48;7;0;0
p000hkmw;5.2;;offshore Coquimbo, Chile;418;0;M 5.2 - offshore Coquimbo, Chile;2010;9;12;17;8;42;1;0
p000hkmj;5.1;;Mindanao, Philippines;400;0;M 5.1 - Mindanao, Philippines;2010;9;12;12;35;55;0;0
p000hkm7;5.0;;New Britain region, Papua New Guinea;385;0;M 5.0 - New Britain region, Papua New Guinea;2010;9;12;5;10;9;0;0
p000hkm3;5.2;;Andreanof Islands, Aleutian Islands, Alaska;416;0;M 5.2 - Andreanof Islands, Aleutian Islands, Alaska;2010;9;12;3;40;52;0;0
p000hkm0;5.1;;Balleny Islands region;400;0;M 5.1 - Balleny Islands region;2010;9;12;2;0;32;0;0
p000hkkd;5.0;;Mid-Indian Ridge;385;0;M 5.0 - Mid-Indian Ridge;2010;9;11;16;22;43;0;0
p000hkkb;5.2;;Peru-Ecuador border region;418;0;M 5.2 - Peru-Ecuador border region;2010;9;11;14;55;25;0;0
p000hkk2;5.8;;Nicobar Islands, India region;518;0;M 5.8 - Nicobar Islands, India region;2010;9;11;7;43;8;0;0
p000hkk1;5.3;;Mauritius - Reunion region;432;0;M 5.3 - Mauritius - Reunion region;2010;9;11;7;32;39;0;0
p000hkjx;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2010;9;11;7;10;54;0;0
p000hkjq;5.2;;Bismarck Sea;416;0;M 5.2 - Bismarck Sea;2010;9;11;4;8;52;0;0
p000hkjn;5.8;;Papua region, Indonesia;518;0;M 5.8 - Papua region, Indonesia;2010;9;11;3;12;31;0;0
p000hkhw;5.1;;Bangladesh;487;0;M 5.1 - Bangladesh;2010;9;10;13;24;16;0;0
p000hkhu;5.2;;southern East Pacific Rise;416;0;M 5.2 - southern East Pacific Rise;2010;9;10;11;40;17;0;0
c201009100240a;5.0;;Balleny Islands region;385;0;M 5.0 - Balleny Islands region;2010;9;9;22;40;24;0;0
p000hkgr;5.1;;Balleny Islands region;400;0;M 5.1 - Balleny Islands region;2010;9;9;13;15;37;0;0
p000hkgg;5.3;;Reykjanes Ridge;432;0;M 5.3 - Reykjanes Ridge;2010;9;9;6;31;5;0;0
p000hkgb;5.3;;Banda Sea;432;0;M 5.3 - Banda Sea;2010;9;9;3;42;36;0;0
p000hkg9;6.2;;offshore Bio-Bio, Chile;613;0;M 6.2 - offshore Bio-Bio, Chile;2010;9;9;3;28;1;1;1
p000hkg0;5.2;;State of Yap, Federated States of Micronesia;416;0;M 5.2 - State of Yap, Federated States of Micronesia;2010;9;8;23;41;31;0;0
p000hkfg;5.1;;Kuril Islands;400;0;M 5.1 - Kuril Islands;2010;9;8;15;25;55;0;0
p000hkfb;5.5;;Kuril Islands;465;0;M 5.5 - Kuril Islands;2010;9;8;13;39;40;0;0
p000hkew;6.3;;Vanuatu;611;0;M 6.3 - Vanuatu;2010;9;8;7;37;31;0;1
p000hkev;5.0;;Bougainville region, Papua New Guinea;385;0;M 5.0 - Bougainville region, Papua New Guinea;2010;9;8;6;54;52;0;0
p000hkes;5.6;;Vanuatu;482;0;M 5.6 - Vanuatu;2010;9;8;4;1;17;0;0
p000hkem;5.0;;Mauritius - Reunion region;385;0;M 5.0 - Mauritius - Reunion region;2010;9;8;1;56;44;0;0
p000hkeb;5.0;;Mid-Indian Ridge;385;0;M 5.0 - Mid-Indian Ridge;2010;9;7;21;54;38;0;0
p000hkdy;5.1;;southern Qinghai, China;400;0;M 5.1 - southern Qinghai, China;2010;9;7;16;50;56;0;0
p000hkdu;5.5;;southern East Pacific Rise;465;0;M 5.5 - southern East Pacific Rise;2010;9;7;15;54;28;0;0
p000hkdh;6.3;;Fiji region;613;0;M 6.3 - Fiji region;2010;9;7;12;13;32;0;1
p000hkdc;5.4;;Kyrgyzstan-Tajikistan-Xinjiang border region;450;0;M 5.4 - Kyrgyzstan-Tajikistan-Xinjiang border region;2010;9;7;11;41;37;0;0
p000hkd6;5.5;;Fiji region;465;0;M 5.5 - Fiji region;2010;9;7;8;48;57;0;0
p000hkd3;5.0;;Kuril Islands;385;0;M 5.0 - Kuril Islands;2010;9;7;7;30;52;0;0
p000hkc7;5.2;;southern Iran;416;0;M 5.2 - southern Iran;2010;9;6;22;11;4;0;0
p000hkc4;5.5;;southwest of Sumatra, Indonesia;465;0;M 5.5 - southwest of Sumatra, Indonesia;2010;9;6;20;57;22;0;0
p000hkc2;5.0;;North Island of New Zealand;386;0;M 5.0 - North Island of New Zealand;2010;9;6;18;48;33;0;0
p000hkbz;5.0;;Vanuatu;385;0;M 5.0 - Vanuatu;2010;9;6;16;58;11;0;0
p000hkbt;5.2;;southern Sumatra, Indonesia;416;0;M 5.2 - southern Sumatra, Indonesia;2010;9;6;13;15;36;0;0
p000hkbh;5.7;;Solomon Islands;501;0;M 5.7 - Solomon Islands;2010;9;6;9;46;26;0;0
p000hkb5;5.1;;Kermadec Islands, New Zealand;400;0;M 5.1 - Kermadec Islands, New Zealand;2010;9;6;5;54;30;0;0
p000hkb0;5.5;;Tonga;465;0;M 5.5 - Tonga;2010;9;6;3;24;35;0;0
p000hkau;5.1;;near the north coast of New Guinea, Papua New Guinea;400;0;M 5.1 - near the north coast of New Guinea, Papua New Guinea;2010;9;6;0;2;27;0;0
p000hkar;5.0;;Bio-Bio, Chile;392;0;M 5.0 - Bio-Bio, Chile;2010;9;5;23;20;46;1;0
p000hkaf;5.6;;south of the Fiji Islands;482;0;M 5.6 - south of the Fiji Islands;2010;9;5;19;48;26;0;0
p000hkae;5.0;;New Britain region, Papua New Guinea;385;0;M 5.0 - New Britain region, Papua New Guinea;2010;9;5;16;33;2;0;0
p000hka7;5.3;;Halmahera, Indonesia;432;0;M 5.3 - Halmahera, Indonesia;2010;9;5;13;34;16;0;0
p000hk9z;5.2;;Oruro, Bolivia;416;0;M 5.2 - Oruro, Bolivia;2010;9;5;12;6;39;0;0
p000hk93;5.3;;eastern New Guinea region, Papua New Guinea;432;0;M 5.3 - eastern New Guinea region, Papua New Guinea;2010;9;5;4;20;12;0;0
p000hk8k;5.1;;Vanuatu;400;0;M 5.1 - Vanuatu;2010;9;4;21;49;50;0;0
p000hk8a;5.1;;Southwest Indian Ridge;400;0;M 5.1 - Southwest Indian Ridge;2010;9;4;19;0;2;0;0
p000hk79;5.5;;South Sandwich Islands region;465;0;M 5.5 - South Sandwich Islands region;2010;9;4;7;51;58;0;0
p000hk76;5.4;;near the coast of central Peru;449;0;M 5.4 - near the coast of central Peru;2010;9;4;7;30;1;0;0
p000hk6w;6.1;;Tonga;573;0;M 6.1 - Tonga;2010;9;4;4;52;4;0;1
p000hk6k;5.0;;South Island of New Zealand;406;0;M 5.0 - South Island of New Zealand;2010;9;4;0;55;56;0;0
p000hk6b;5.2;;Papua, Indonesia;416;0;M 5.2 - Papua, Indonesia;2010;9;3;23;39;19;0;0
p000hk69;5.5;;Papua, Indonesia;465;0;M 5.5 - Papua, Indonesia;2010;9;3;23;14;34;0;0
p000hk58;5.1;;Hokkaido, Japan region;400;0;M 5.1 - Hokkaido, Japan region;2010;9;3;17;15;30;0;0
p000hk4e;5.6;;southern Sumatra, Indonesia;482;0;M 5.6 - southern Sumatra, Indonesia;2010;9;3;13;6;50;0;0
p000hk4c;5.1;;South Island of New Zealand;400;0;M 5.1 - South Island of New Zealand;2010;9;3;12;59;19;0;0
p000hk4a;5.0;;South Island of New Zealand;385;0;M 5.0 - South Island of New Zealand;2010;9;3;12;52;55;0;0
